Sc0000018	850621	851247	15	626
Sc0000018	851532	855264	88	3732
Sc0000018	868969	896488	552	27519
Sc0000018	897341	903097	120	5756
Sc0000018	903435	909828	152	6393
Sc0000018	922753	923266	13	513
Sc0000018	924643	925526	21	883
Sc0000018	926511	928533	65	2022
Sc0000018	930456	932350	39	1894
Sc0000018	936783	938093	61	1310
Sc0000018	962494	999130	737	36636
Sc0000018	1004906	1005430	17	524
Sc0000018	1011308	1011856	14	548
Sc0000018	1013568	1015005	35	1437
Sc0000018	1015723	1020403	119	4680
Sc0000018	1022876	1023473	12	597
Sc0000018	1024131	1025038	33	907
Sc0000018	1039859	1041746	64	1887
Sc0000018	1054748	1055353	13	605
Sc0000018	1063156	1063928	16	772
Sc0000018	1067732	1068976	29	1244
Sc0000018	1069329	1074294	114	4965
Sc0000018	1076003	1077108	25	1105
Sc0000018	1082922	1084723	48	1801
Sc0000018	1085876	1086423	12	547
Sc0000018	1087425	1125501	812	38076
Sc0000018	1129451	1140776	254	11325
Sc0000018	1148855	1151354	51	2499
Sc0000018	1156315	1156828	11	513
Sc0000018	1163641	1164644	22	1003
Sc0000018	1165222	1196517	637	31295
Sc0000019	26886	27471	12	585
Sc0000019	29871	30394	13	523
Sc0000019	45375	48014	56	2639
Sc0000019	51169	51686	13	517
Sc0000019	52555	53282	16	727
Sc0000019	54359	54923	12	564
Sc0000019	67476	115355	1064	47879
Sc0000019	126621	127723	25	1102
Sc0000019	129923	130450	13	527
Sc0000019	130721	133394	56	2673
Sc0000019	136638	138801	48	2163
Sc0000019	158186	162831	103	4645
Sc0000019	163459	164575	28	1116
Sc0000019	165864	166603	16	739
Sc0000019	176523	177156	15	633
Sc0000019	178623	181915	81	3292
Sc0000019	182747	183483	20	736
Sc0000019	183827	184752	19	925
Sc0000019	186168	203533	352	17365
Sc0000019	204348	213626	188	9278
Sc0000019	213824	214691	22	867
Sc0000019	215058	216224	42	1166
Sc0000019	219327	220033	20	706
Sc0000019	220471	228320	164	7849
Sc0000019	235583	238250	56	2667
Sc0000019	238649	239152	12	503
Sc0000019	241168	243365	74	2197
Sc0000019	254321	297225	873	42904
Sc0000019	304087	411470	2153	107383
Sc0000019	419006	419746	22	740
Sc0000019	433641	434791	44	1150
Sc0000019	438807	440073	38	1266
Sc0000019	471710	472246	26	536
Sc0000019	495736	496812	51	1076
Sc0000019	510747	512188	38	1441
Sc0000019	514231	514949	23	718
Sc0000019	549448	550167	36	719
Sc0000019	551734	553442	74	1708
Sc0000019	561663	563493	62	1830
Sc0000019	596240	596809	25	569
Sc0000019	604233	606924	71	2691
Sc0000019	716006	717168	37	1162
Sc0000019	724259	726401	43	2142
Sc0000019	727072	728251	27	1179
Sc0000019	729137	729959	18	822
Sc0000019	731982	732527	16	545
Sc0000019	733642	740814	203	7172
Sc0000019	750974	751586	15	612
Sc0000019	751831	753258	29	1427
Sc0000019	754180	754846	18	666
Sc0000019	755184	756804	36	1620
Sc0000019	778404	778978	14	574
Sc0000019	780081	786097	137	6016
Sc0000019	795181	796356	26	1175
Sc0000019	801292	802637	33	1345
Sc0000019	814373	815983	40	1610
Sc0000019	820217	826147	120	5930
Sc0000019	827437	828876	43	1439
Sc0000019	832392	832978	12	586
Sc0000019	838734	840337	41	1603
Sc0000019	841479	842090	14	611
Sc0000019	842237	843144	21	907
Sc0000019	843451	844047	14	596
Sc0000019	845252	845870	15	618
Sc0000019	846800	847778	20	978
Sc0000019	848630	854130	112	5500
Sc0000019	859557	867337	159	7780
Sc0000019	873211	873727	11	516
Sc0000019	889119	895329	137	6210
Sc0000019	914608	925497	395	10889
Sc0000019	963840	965441	37	1601
Sc0000019	967120	969352	69	2232
Sc0000019	978504	979077	20	573
Sc0000019	986429	986998	13	569
Sc0000019	1037777	1041609	83	3832
Sc0000019	1056164	1057677	31	1513
Sc0000019	1062659	1063303	18	644
Sc0000019	1067404	1067989	16	585
Sc0000019	1075930	1077528	40	1598
Sc0000019	1078550	1083690	109	5140
Sc0000019	1089683	1090229	20	546
Sc0000019	1090974	1092240	27	1266
Sc0000019	1093503	1094375	23	872
Sc0000019	1094817	1095877	26	1060
Sc0000019	1096964	1099306	72	2342
Sc0000019	1113257	1145431	644	32174
Sc0000019	1145640	1146886	25	1246
Sc0000019	1146943	1160729	303	13786
Sc0000019	1176484	1197281	420	20797
Sc0000019	1199400	1199937	31	537
Sc0000020	7153	7964	22	811
Sc0000020	15128	19370	98	4242
Sc0000020	51042	52033	21	991
Sc0000020	54109	55640	38	1531
Sc0000020	56101	58159	46	2058
Sc0000020	59265	62420	109	3155
Sc0000020	93958	94723	37	765
Sc0000020	121105	123678	71	2573
Sc0000020	124750	125878	30	1128
Sc0000020	126615	129968	80	3353
Sc0000020	138376	142176	80	3800
Sc0000020	144967	146257	45	1290
Sc0000020	177611	179209	116	1598
Sc0000020	202260	204569	51	2309
Sc0000020	214965	226157	249	11192
Sc0000020	232290	332884	2042	100594
Sc0000020	334696	346185	235	11489
Sc0000020	371038	371887	26	849
Sc0000020	380222	380997	18	775
Sc0000020	383543	384054	17	511
Sc0000020	400022	400797	17	775
Sc0000020	405597	407462	39	1865
Sc0000020	415853	432009	337	16156
Sc0000020	549905	570908	450	21003
Sc0000020	595344	596706	31	1362
Sc0000020	597665	608274	222	10609
Sc0000020	609715	676177	1402	66462
Sc0000020	687210	689434	52	2224
Sc0000020	691671	693676	47	2005
Sc0000020	697345	698074	15	729
Sc0000020	701835	702459	25	624
Sc0000020	708043	721180	282	13137
Sc0000020	735017	735713	17	696
Sc0000020	739303	740121	19	818
Sc0000020	741768	742418	22	650
Sc0000020	745937	762322	329	16385
Sc0000020	764299	765878	34	1579
Sc0000020	838679	841862	85	3183
Sc0000020	869253	869766	11	513
Sc0000020	870228	871057	21	829
Sc0000020	871606	873598	57	1992
Sc0000020	891371	893246	62	1875
Sc0000020	903999	904511	16	512
Sc0000020	919685	925077	161	5392
Sc0000020	942673	943679	22	1006
Sc0000020	944081	944915	18	834
Sc0000020	947838	948811	22	973
Sc0000020	957599	959520	44	1921
Sc0000020	960691	961682	20	991
Sc0000020	964976	966888	50	1912
Sc0000020	995655	996691	78	1036
Sc0000020	1005750	1006366	22	616
Sc0000020	1015261	1018477	102	3216
Sc0000020	1092214	1092756	15	542
Sc0000020	1110321	1115509	155	5188
Sc0000020	1146319	1148278	43	1959
Sc0000020	1152061	1154774	132	2713
Sc0000020	1169529	1171233	38	1704
Sc0000020	1191718	1192454	18	736
Sc0000020	1197486	1199532	65	2046
Sc0000021	729	16173	323	15444
Sc0000021	20386	22235	41	1849
Sc0000021	24115	26293	49	2178
Sc0000021	28685	33421	99	4736
Sc0000021	76818	78220	54	1402
Sc0000021	85454	88771	69	3317
Sc0000021	92054	92955	27	901
Sc0000021	108042	108748	17	706
Sc0000021	111759	112358	13	599
Sc0000021	112639	116317	83	3678
Sc0000021	117645	118163	18	518
Sc0000021	128200	128827	18	627
Sc0000021	156323	160901	94	4578
Sc0000021	161908	163548	41	1640
Sc0000021	164086	174208	205	10122
Sc0000021	174386	174972	25	586
Sc0000021	177378	178419	23	1041
Sc0000021	193747	194381	19	634
Sc0000021	198196	199779	32	1583
Sc0000021	205046	212771	247	7725
Sc0000021	225556	228659	93	3103
Sc0000021	250801	253834	88	3033
Sc0000021	307232	318529	340	11297
Sc0000021	336331	337153	17	822
Sc0000021	338400	357868	398	19468
Sc0000021	361878	362397	14	519
Sc0000021	365941	366492	12	551
Sc0000021	366612	372420	120	5808
Sc0000021	399596	401290	37	1694
Sc0000021	408130	409650	31	1520
Sc0000021	426563	427664	26	1101
Sc0000021	464730	466359	36	1629
Sc0000021	470944	493452	452	22508
Sc0000021	495393	497215	62	1822
Sc0000021	528421	530524	51	2103
Sc0000021	531076	531757	16	681
Sc0000021	534390	551724	390	17334
Sc0000021	554925	556049	26	1124
Sc0000021	558768	560182	29	1414
Sc0000021	561958	563300	33	1342
Sc0000021	564204	564901	16	697
Sc0000021	565083	568495	74	3412
Sc0000021	570402	572947	55	2545
Sc0000021	582719	584183	66	1464
Sc0000021	608866	609373	11	507
Sc0000021	626615	627209	16	594
Sc0000021	632956	638194	125	5238
Sc0000021	662012	669155	145	7143
Sc0000021	669326	669854	11	528
Sc0000021	671763	672272	11	509
Sc0000021	672395	673058	16	663
Sc0000021	673292	674103	17	811
Sc0000021	675351	676122	19	771
Sc0000021	682099	682641	24	542
Sc0000021	684508	686358	60	1850
Sc0000021	701895	702558	15	663
Sc0000021	704828	706144	27	1316
Sc0000021	706281	707550	35	1269
Sc0000021	720971	721472	12	501
Sc0000021	721774	724370	62	2596
Sc0000021	725224	743339	407	18115
Sc0000021	750044	750962	43	918
Sc0000021	752348	752873	29	525
Sc0000021	755343	877590	2454	122247
Sc0000021	879224	884686	113	5462
Sc0000021	887032	892037	127	5005
Sc0000021	905529	910303	97	4774
Sc0000021	911239	914654	73	3415
Sc0000021	916868	919101	92	2233
Sc0000021	939923	943670	78	3747
Sc0000021	943956	953992	203	10036
Sc0000021	959887	960648	42	761
Sc0000021	986795	987864	26	1069
Sc0000021	988152	988950	19	798
Sc0000021	990598	992259	36	1661
Sc0000021	993936	996110	48	2174
Sc0000021	997822	998883	32	1061
Sc0000021	1006224	1006957	27	733
Sc0000021	1011585	1013060	62	1475
Sc0000021	1031278	1032997	85	1719
Sc0000021	1044524	1076626	687	32102
Sc0000021	1088016	1089361	34	1345
Sc0000021	1098469	1099427	33	958
Sc0000021	1102001	1102694	20	693
Sc0000021	1103855	1104798	27	943
Sc0000021	1106712	1111689	123	4977
Sc0000021	1115843	1116683	31	840
Sc0000021	1122203	1123818	36	1615
Sc0000021	1124090	1125803	37	1713
Sc0000021	1127611	1150070	471	22459
Sc0000021	1155107	1155685	18	578
Sc0000022	3663	13064	207	9401
Sc0000022	29078	32191	66	3113
Sc0000022	33879	35034	25	1155
Sc0000022	63889	65643	38	1754
Sc0000022	69869	71481	34	1612
Sc0000022	73701	74235	13	534
Sc0000022	80029	80652	20	623
Sc0000022	83974	124534	817	40560
Sc0000022	164722	187542	467	22820
Sc0000022	193575	194332	21	757
Sc0000022	205423	206139	27	716
Sc0000022	206843	209042	48	2199
Sc0000022	209611	245438	756	35827
Sc0000022	251337	258882	165	7545
Sc0000022	265295	273189	176	7894
Sc0000022	284265	294454	205	10189
Sc0000022	294616	300961	167	6345
Sc0000022	310741	311773	25	1032
Sc0000022	312396	315078	57	2682
Sc0000022	315311	315884	17	573
Sc0000022	316542	321225	101	4683
Sc0000022	354376	360513	127	6137
Sc0000022	361659	364811	76	3152
Sc0000022	369374	370384	24	1010
Sc0000022	370627	371148	14	521
Sc0000022	419776	422665	74	2889
Sc0000022	427049	427679	15	630
Sc0000022	439399	440218	25	819
Sc0000022	454036	454592	14	556
Sc0000022	455172	458357	68	3185
Sc0000022	460535	461271	16	736
Sc0000022	472633	473802	46	1169
Sc0000022	490698	491203	16	505
Sc0000022	497378	498983	33	1605
Sc0000022	512358	516504	92	4146
Sc0000022	525661	526232	32	571
Sc0000022	527313	530961	74	3648
Sc0000022	535803	538229	74	2426
Sc0000022	540475	544844	113	4369
Sc0000022	550234	555991	155	5757
Sc0000022	558132	559220	29	1088
Sc0000022	565027	565553	11	526
Sc0000022	565853	587374	433	21521
Sc0000022	592210	599431	153	7221
Sc0000022	605153	606008	18	855
Sc0000022	606690	607326	14	636
Sc0000022	633392	634811	33	1419
Sc0000022	636853	638412	35	1559
Sc0000022	685544	686690	43	1146
Sc0000022	739680	740278	18	598
Sc0000022	740838	741908	35	1070
Sc0000022	769080	770050	21	970
Sc0000022	829189	831226	44	2037
Sc0000022	856483	888338	759	31855
Sc0000022	900396	901220	32	824
Sc0000022	902673	934107	806	31434
Sc0000022	945285	945820	11	535
Sc0000022	946694	947821	28	1127
Sc0000022	949773	958220	192	8447
Sc0000022	984399	988096	86	3697
Sc0000022	989054	1111822	2461	122768
Sc0000022	1112670	1113233	12	563
Sc0000022	1113403	1114325	24	922
Sc0000022	1122398	1123640	27	1242
Sc0000022	1144504	1145499	34	995
Sc0000022	1157855	1160477	59	2622
Sc0000022	1161065	1163033	58	1968
Sc0000022	1165350	1166272	19	922
Sc0000023	45	5272	109	5227
Sc0000023	108490	109473	25	983
Sc0000023	128960	130279	44	1319
Sc0000023	181225	182548	32	1323
Sc0000023	186514	187098	18	584
Sc0000023	274696	275275	19	579
Sc0000023	286024	291926	180	5902
Sc0000023	318486	319436	20	950
Sc0000023	335318	336618	55	1300
Sc0000023	343761	345151	29	1390
Sc0000023	396728	411258	401	14530
Sc0000023	456367	488528	685	32161
Sc0000023	497135	498087	43	952
Sc0000023	505310	513244	176	7934
Sc0000023	520448	521406	40	958
Sc0000023	526423	529365	64	2942
Sc0000023	536952	578198	866	41246
Sc0000023	604625	631927	590	27302
Sc0000023	640539	651601	225	11062
Sc0000023	698980	705668	216	6688
Sc0000023	720759	734948	284	14189
Sc0000023	737403	738227	30	824
Sc0000023	745902	759415	292	13513
Sc0000023	764722	793666	603	28944
Sc0000023	821640	822252	14	612
Sc0000023	825170	828651	89	3481
Sc0000023	843829	844711	20	882
Sc0000023	851079	851651	19	572
Sc0000023	853284	855880	81	2596
Sc0000023	898082	899967	49	1885
Sc0000023	914810	917718	65	2908
Sc0000023	920775	922893	46	2118
Sc0000023	923137	935513	261	12376
Sc0000023	937429	938179	16	750
Sc0000023	938393	939380	23	987
Sc0000023	940122	940752	14	630
Sc0000023	941837	942655	18	818
Sc0000023	950359	951183	23	824
Sc0000023	989372	997789	179	8417
Sc0000023	1016490	1029166	261	12676
Sc0000023	1052601	1057424	107	4823
Sc0000023	1080318	1081546	29	1228
Sc0000023	1082000	1082544	14	544
Sc0000023	1101029	1101610	19	581
Sc0000023	1119830	1121330	37	1500
Sc0000023	1121849	1122608	20	759
Sc0000023	1126083	1127961	43	1878
Sc0000023	1135978	1137139	61	1161
Sc0000023	1144411	1156660	301	12249
Sc0000023	1165090	1182764	392	17674
Sc0000024	3950	5066	28	1116
Sc0000024	88713	89494	33	781
Sc0000024	100870	106292	153	5422
Sc0000024	119551	128745	196	9194
Sc0000024	155003	158966	83	3963
Sc0000024	166573	167270	15	697
Sc0000024	173168	173786	14	618
Sc0000024	173983	176280	51	2297
Sc0000024	176639	177993	29	1354
Sc0000024	193801	197397	76	3596
Sc0000024	197697	215590	366	17893
Sc0000024	249255	249831	15	576
Sc0000024	285488	286243	44	755
Sc0000024	306163	306907	27	744
Sc0000024	326729	328578	58	1849
Sc0000024	350309	352903	52	2594
Sc0000024	375669	378152	53	2483
Sc0000024	398864	399390	12	526
Sc0000024	399514	404745	126	5231
Sc0000024	414138	418922	124	4784
Sc0000024	451974	458356	131	6382
Sc0000024	465270	470780	116	5510
Sc0000024	471462	472362	20	900
Sc0000024	508403	508932	21	529
Sc0000024	509748	514253	95	4505
Sc0000024	515610	519173	74	3563
Sc0000024	537798	538784	31	986
Sc0000024	540722	548290	183	7568
Sc0000024	558707	559235	12	528
Sc0000024	559593	560524	19	931
Sc0000024	561647	562582	21	935
Sc0000024	582687	583322	16	635
Sc0000024	583719	584527	29	808
Sc0000024	628411	629110	19	699
Sc0000024	629413	632659	78	3246
Sc0000024	643352	645182	38	1830
Sc0000024	655625	657215	32	1590
Sc0000024	657379	658526	24	1147
Sc0000024	665556	666126	14	570
Sc0000024	680064	680713	16	649
Sc0000024	681004	682027	22	1023
Sc0000024	694190	705776	240	11586
Sc0000024	712672	717807	116	5135
Sc0000024	719109	722977	79	3868
Sc0000024	724961	740503	325	15542
Sc0000024	746764	747477	21	713
Sc0000024	769431	770576	24	1145
Sc0000024	770885	779596	213	8711
Sc0000024	790233	790779	16	546
Sc0000024	808894	825256	331	16362
Sc0000024	833618	834337	16	719
Sc0000024	852231	852811	25	580
Sc0000024	854658	855780	28	1122
Sc0000024	858973	861053	58	2080
Sc0000024	863075	873055	209	9980
Sc0000024	884301	893437	192	9136
Sc0000024	911911	916761	144	4850
Sc0000024	923389	931997	199	8608
Sc0000024	973056	973681	19	625
Sc0000024	974152	1008844	705	34692
Sc0000024	1030783	1034919	91	4136
Sc0000024	1037657	1040351	55	2694
Sc0000024	1041634	1043007	28	1373
Sc0000024	1043096	1053214	209	10118
Sc0000024	1055898	1056793	24	895
Sc0000024	1061787	1076777	304	14990
Sc0000024	1093266	1094269	25	1003
Sc0000024	1102967	1103524	15	557
Sc0000024	1103810	1107363	81	3553
Sc0000024	1111898	1112399	12	501
Sc0000024	1112950	1115356	67	2406
Sc0000024	1128525	1130733	59	2208
Sc0000024	1139542	1143143	89	3601
Sc0000024	1144896	1145442	13	546
Sc0000024	1148720	1149349	15	629
Sc0000024	1150860	1158328	185	7468
Sc0000025	5299	6874	35	1575
Sc0000025	49320	49923	27	603
Sc0000025	51578	56211	98	4633
Sc0000025	69049	73823	110	4774
Sc0000025	127763	128296	14	533
Sc0000025	147111	147802	17	691
Sc0000025	155064	155989	23	925
Sc0000025	165787	166675	22	888
Sc0000025	168089	169937	38	1848
Sc0000025	170046	170870	40	824
Sc0000025	179337	181598	53	2261
Sc0000025	208831	214003	121	5172
Sc0000025	315342	326795	234	11453
Sc0000025	337273	337987	27	714
Sc0000025	339679	340263	13	584
Sc0000025	368059	370063	47	2004
Sc0000025	406670	407434	28	764
Sc0000025	435448	439985	91	4537
Sc0000025	446256	446913	16	657
Sc0000025	456232	456766	16	534
Sc0000025	457244	459312	47	2068
Sc0000025	463384	465198	44	1814
Sc0000025	478134	479211	25	1077
Sc0000025	484750	485948	24	1198
Sc0000025	494357	494906	14	549
Sc0000025	511011	511884	32	873
Sc0000025	519226	530243	237	11017
Sc0000025	546636	547455	39	819
Sc0000025	552636	555592	67	2956
Sc0000025	578423	583685	119	5262
Sc0000025	589285	589864	23	579
Sc0000025	600469	601443	25	974
Sc0000025	602487	606135	147	3648
Sc0000025	633666	635249	35	1583
Sc0000025	640807	641458	18	651
Sc0000025	643909	644525	13	616
Sc0000025	645113	645740	13	627
Sc0000025	648121	649865	89	1744
Sc0000025	682586	683430	18	844
Sc0000025	683753	684595	21	842
Sc0000025	701841	703841	52	2000
Sc0000025	731003	731596	29	593
Sc0000025	739213	739852	29	639
Sc0000025	745102	753114	174	8012
Sc0000025	755699	756261	17	562
Sc0000025	756722	761039	92	4317
Sc0000025	796197	1153820	10466	357623
Sc0000026	194	248081	4992	247887
Sc0000026	251974	252529	13	555
Sc0000026	255543	290104	709	34561
Sc0000026	293538	294120	17	582
Sc0000026	294538	297625	63	3087
Sc0000026	313963	316824	73	2861
Sc0000026	319214	322864	80	3650
Sc0000026	364308	365012	21	704
Sc0000026	385204	388371	71	3167
Sc0000026	389159	389890	26	731
Sc0000026	393581	394838	26	1257
Sc0000026	396128	396890	19	762
Sc0000026	397497	399856	55	2359
Sc0000026	401199	401954	16	755
Sc0000026	408422	412833	96	4411
Sc0000026	414125	419712	121	5587
Sc0000026	423900	425366	40	1466
Sc0000026	439656	448277	193	8621
Sc0000026	449362	450592	28	1230
Sc0000026	452824	477564	500	24740
Sc0000026	492677	493967	27	1290
Sc0000026	519979	525977	133	5998
Sc0000026	549001	549842	18	841
Sc0000026	551458	556516	106	5058
Sc0000026	565148	573138	161	7990
Sc0000026	585507	586024	17	517
Sc0000026	672883	673447	19	564
Sc0000026	674092	730725	1142	56633
Sc0000026	731851	733855	69	2004
Sc0000026	743209	749138	125	5929
Sc0000026	805764	807102	29	1338
Sc0000026	807797	808322	13	525
Sc0000026	810601	811292	16	691
Sc0000026	826263	831420	105	5157
Sc0000026	838089	839082	20	993
Sc0000026	853233	858239	105	5006
Sc0000026	866764	867780	25	1016
Sc0000026	893939	894908	27	969
Sc0000026	897774	898903	24	1129
Sc0000026	900137	900949	26	812
Sc0000026	901619	902640	24	1021
Sc0000026	902947	922977	402	20030
Sc0000026	973206	978945	118	5739
Sc0000026	983143	983841	19	698
Sc0000026	984213	987459	78	3246
Sc0000026	1009411	1012931	82	3520
Sc0000026	1014502	1020701	144	6199
Sc0000026	1033218	1034008	18	790
Sc0000026	1034711	1035329	15	618
Sc0000026	1038337	1039919	38	1582
Sc0000026	1040376	1041528	27	1152
Sc0000026	1048727	1049567	31	840
Sc0000026	1053827	1055051	30	1224
Sc0000026	1075157	1075716	21	559
Sc0000026	1076267	1077861	37	1594
Sc0000026	1081058	1081627	20	569
Sc0000026	1132280	1133340	49	1060
Sc0000027	12951	40916	563	27965
Sc0000027	52364	52869	13	505
Sc0000027	54541	83598	656	29057
Sc0000027	108266	110461	60	2195
Sc0000027	112398	112965	14	567
Sc0000027	226623	228545	65	1922
Sc0000027	257934	261536	91	3602
Sc0000027	265524	271544	129	6020
Sc0000027	272728	273533	18	805
Sc0000027	301988	308093	123	6105
Sc0000027	311785	320049	179	8264
Sc0000027	417158	417881	16	723
Sc0000027	418009	419638	36	1629
Sc0000027	419967	420551	14	584
Sc0000027	428711	429237	13	526
Sc0000027	450336	454072	145	3736
Sc0000027	482879	485648	67	2769
Sc0000027	486766	488377	41	1611
Sc0000027	491063	492747	41	1684
Sc0000027	508418	509151	26	733
Sc0000027	509829	511246	35	1417
Sc0000027	511712	512774	24	1062
Sc0000027	539457	541825	61	2368
Sc0000027	564475	565464	24	989
Sc0000027	565766	574075	171	8309
Sc0000027	578792	579616	25	824
Sc0000027	580862	582147	51	1285
Sc0000027	593023	593586	24	563
Sc0000027	611111	614791	77	3680
Sc0000027	628773	630669	38	1896
Sc0000027	630827	635739	99	4912
Sc0000027	678954	679863	36	909
Sc0000027	690137	691222	23	1085
Sc0000027	691622	692814	28	1192
Sc0000027	693077	693617	11	540
Sc0000027	695284	696542	42	1258
Sc0000027	698170	745832	958	47662
Sc0000027	759913	761490	34	1577
Sc0000027	763990	764593	16	603
Sc0000027	765594	766636	36	1042
Sc0000027	792681	794567	52	1886
Sc0000027	817654	818533	75	879
Sc0000027	847337	848691	59	1354
Sc0000027	852791	854298	53	1507
Sc0000027	924108	976256	1065	52148
Sc0000027	1000505	1006050	117	5545
Sc0000027	1013558	1016981	83	3423
Sc0000027	1019653	1020988	28	1335
Sc0000027	1021116	1025869	97	4753
Sc0000027	1046750	1054719	191	7969
Sc0000027	1119862	1120891	33	1029
Sc0000028	1712	23442	480	21730
Sc0000028	36608	37362	16	754
Sc0000028	69185	169273	2013	100088
Sc0000028	171177	172178	24	1001
Sc0000028	197233	200250	77	3017
Sc0000028	215503	216704	30	1201
Sc0000028	245176	245889	43	713
Sc0000028	278748	280320	32	1572
Sc0000028	280593	281095	17	502
Sc0000028	294800	297460	60	2660
Sc0000028	298451	368230	1402	69779
Sc0000028	370155	371034	18	879
Sc0000028	371209	549934	3578	178725
Sc0000028	552301	565230	262	12929
Sc0000028	566449	571029	98	4580
Sc0000028	572829	577228	105	4399
Sc0000028	580075	580576	16	501
Sc0000028	590908	595472	145	4564
Sc0000028	619932	621863	73	1931
Sc0000028	633855	634889	40	1034
Sc0000028	636100	636889	21	789
Sc0000028	637300	640622	113	3322
Sc0000028	645896	655213	193	9317
Sc0000028	658546	663708	131	5162
Sc0000028	670231	693140	467	22909
Sc0000028	697869	698493	20	624
Sc0000028	702301	724815	454	22514
Sc0000028	725792	735652	198	9860
Sc0000028	735813	736472	15	659
Sc0000028	736900	737515	14	615
Sc0000028	739584	740351	20	767
Sc0000028	745356	747993	54	2637
Sc0000028	752208	753646	40	1438
Sc0000028	767967	774050	133	6083
Sc0000028	807965	817254	190	9289
Sc0000028	819153	820111	33	958
Sc0000028	829490	839354	232	9864
Sc0000028	842144	844160	71	2016
Sc0000028	846810	850259	73	3449
Sc0000028	850695	866292	312	15597
Sc0000028	868364	869375	22	1011
Sc0000028	873172	938592	1310	65420
Sc0000028	942745	943248	11	503
Sc0000028	947832	950709	64	2877
Sc0000028	951662	1031991	1710	80329
Sc0000028	1048124	1049337	29	1213
Sc0000028	1049645	1051636	61	1991
Sc0000028	1058943	1076472	431	17529
Sc0000029	2050	2672	28	622
Sc0000029	6905	10316	70	3411
Sc0000029	10912	12511	33	1599
Sc0000029	12752	16883	91	4131
Sc0000029	30058	30985	19	927
Sc0000029	32170	33181	27	1011
Sc0000029	127192	131246	121	4054
Sc0000029	134750	135313	27	563
Sc0000029	198673	199236	46	563
Sc0000029	253134	254213	34	1079
Sc0000029	261407	284279	461	22872
Sc0000029	292927	293693	20	766
Sc0000029	295437	298791	68	3354
Sc0000029	299343	303387	89	4044
Sc0000029	314614	316613	60	1999
Sc0000029	323071	323951	18	880
Sc0000029	332766	335168	61	2402
Sc0000029	339877	341410	51	1533
Sc0000029	347504	348737	26	1233
Sc0000029	351403	352436	26	1033
Sc0000029	353534	355719	54	2185
Sc0000029	357743	361151	83	3408
Sc0000029	364228	364865	15	637
Sc0000029	365769	369703	80	3934
Sc0000029	391833	392731	25	898
Sc0000029	393194	394983	41	1789
Sc0000029	396712	397576	21	864
Sc0000029	421684	431464	199	9780
Sc0000029	432613	452702	413	20089
Sc0000029	467236	470396	65	3160
Sc0000029	470675	472674	51	1999
Sc0000029	473396	473897	12	501
Sc0000029	474900	475879	21	979
Sc0000029	476799	495987	469	19188
Sc0000029	501339	501937	20	598
Sc0000029	504954	513768	180	8814
Sc0000029	517195	517699	14	504
Sc0000029	520346	521378	31	1032
Sc0000029	525318	588569	1347	63251
Sc0000029	601263	606392	127	5129
Sc0000029	610546	672645	1249	62099
Sc0000029	696146	696936	17	790
Sc0000029	698852	757536	1176	58684
Sc0000029	760554	763467	60	2913
Sc0000029	781316	784990	84	3674
Sc0000029	792054	792834	43	780
Sc0000029	803591	818223	303	14632
Sc0000029	819860	820883	21	1023
Sc0000029	822698	827487	97	4789
Sc0000029	835821	841860	131	6039
Sc0000029	846243	846927	28	684
Sc0000029	847993	848613	14	620
Sc0000029	850388	851743	63	1355
Sc0000029	855693	861365	123	5672
Sc0000029	869665	873602	102	3937
Sc0000029	879141	880169	28	1028
Sc0000029	883548	891199	157	7651
Sc0000029	907868	914988	145	7120
Sc0000029	915227	916175	21	948
Sc0000029	917577	920674	90	3097
Sc0000029	926212	927442	32	1230
Sc0000029	928752	929423	18	671
Sc0000029	930436	940393	213	9957
Sc0000029	962244	963725	49	1481
Sc0000029	993308	994208	20	900
Sc0000029	994491	995240	16	749
Sc0000029	995377	1007325	242	11948
Sc0000029	1023973	1024721	17	748
Sc0000029	1028217	1030238	50	2021
Sc0000029	1032768	1033438	14	670
Sc0000029	1035419	1035934	19	515
Sc0000029	1045630	1047454	61	1824
Sc0000029	1051235	1053390	44	2155
Sc0000029	1055429	1055989	27	560
Sc0000030	156	1324	25	1168
Sc0000030	1740	4521	57	2781
Sc0000030	4823	7266	71	2443
Sc0000030	18191	20856	72	2665
Sc0000030	27741	38461	251	10720
Sc0000030	53573	66049	276	12476
Sc0000030	99923	101677	39	1754
Sc0000030	176483	199853	553	23370
Sc0000030	235700	236325	18	625
Sc0000030	256301	256838	12	537
Sc0000030	284263	284908	18	645
Sc0000030	287101	289556	59	2455
Sc0000030	317461	320382	77	2921
Sc0000030	323681	326126	64	2445
Sc0000030	337332	338134	19	802
Sc0000030	338647	342437	118	3790
Sc0000030	348667	353432	97	4765
Sc0000030	354517	369219	320	14702
Sc0000030	373452	375677	49	2225
Sc0000030	399831	401625	39	1794
Sc0000030	408772	418739	245	9967
Sc0000030	435803	436716	23	913
Sc0000030	437012	438384	32	1372
Sc0000030	443966	458401	311	14435
Sc0000030	472371	473114	16	743
Sc0000030	518233	520042	52	1809
Sc0000030	523540	524386	19	846
Sc0000030	529388	529956	16	568
Sc0000030	541779	544305	82	2526
Sc0000030	561183	564837	102	3654
Sc0000030	628789	629752	20	963
Sc0000030	649925	650600	17	675
Sc0000030	667050	669227	54	2177
Sc0000030	723639	724513	18	874
Sc0000030	757479	758319	20	840
